Year,Week,Away Team,Home Team,Line,Over/Under,ATOR,ATDR,HTOR,HTDR,Score,Neutral
2011,13,ECU,MARSH,-2.5,,0.84,0.94,0.79,0.89,27-34,
2011,13,UAB,FAU,5.5,,0.77,1.08,0.64,0.96,35-38,
2011,13,MEM,USM,-36.5,,0.77,0.99,0.96,0.79,7-44,
2011,13,NMSU,LT,-21.5,,0.92,1.04,0.91,0.80,0-44,
2011,13,ULL,ARZ,-12.5,,0.90,0.90,0.94,1.06,37-45,
2011,13,AFA,CSU,11.5,,1.07,0.98,0.82,1.00,45-21,
2011,13,FSU,UF,3,,0.99,0.80,0.87,0.87,21-7,
2011,13,MISS,MISS ST,-17,,0.71,1.02,0.89,0.88,3-31,
2011,13,WSU,WASH,-8.5,,0.91,0.99,0.97,0.96,21-38,
2011,13,SJSU,FRESNO,-6.5,,0.80,0.94,0.95,1.04,27-24,
2011,13,UCLA,USC,-16.5,,0.97,0.96,1.02,0.91,0-50,
2011,13,SDSU,UNLV,16.5,,0.96,0.88,0.84,1.05,31-14,
2011,13,TULANE,HAW,-16.5,,0.78,1.02,0.86,0.91,23-35,
2011,14,WVU,USF,2.5,,0.98,0.86,0.91,0.79,30-27,
2011,14,UCLA,ORE,-31.5,,0.95,1.00,1.16,0.82,31-49,1
2011,14,OHIO,NIU,-3.5,,0.97,0.81,1.11,0.96,20-23,1
2011,14,UGA,LSU,-13.5,,1.00,0.66,1.13,0.64,10-42,1
2011,14,OKLA,OKLA ST,-3.5,,1.01,0.77,1.13,0.79,10-44,
2011,14,NM,BOISE,-48,,0.77,1.19,1.16,0.80,0-45,
2011,14,ISU,KAN ST,-10.5,,0.78,0.90,0.97,0.91,23-30,
2011,14,WISC,MSU,9.5,,1.27,0.79,0.99,0.74,42-39,
2011,14,VT,CLEM,6.5,,1.01,0.75,0.94,0.94,10-38,1
2011,14,TEX,BAY,-3,,0.91,0.73,1.15,1.01,24-48,
2011,14,UNLV,TCU,-38,,0.83,1.04,1.11,0.85,9-56,
2011,14,USM,HOU,-13,,0.96,0.76,1.24,0.81,49-28,1
2011,14,SYR,PITT,-8.5,,0.91,0.90,0.85,0.85,20-33,
2011,14,CONN,CIN,-7.5,,0.79,0.79,0.98,0.76,27-35,
2011,14,WYO,CSU,5.5,,0.95,0.96,0.83,1.03,22-19,
2011,14,USU,NMSU,15,,1.09,0.91,0.89,1.02,24-21,
2011,14,MTSU,NT,-5,,0.84,1.00,0.85,0.97,7-59,
2011,14,ULM,FAU,7.5,,0.86,0.87,0.69,0.97,26-0,
2011,14,IDA,NEV,-19.5,,0.75,0.94,1.00,0.88,3-56,
2011,14,TROY,ARK ST,-18,,0.82,1.01,0.96,0.76,14-45,
2011,14,BYU,HAW,8,,0.89,0.79,0.87,0.90,41-20,
2011,14,FRESNO,SDSU,-8,,0.95,1.03,0.96,0.87,28-35,
2011,14,ARMY,NAVY,-7,,1.02,1.02,1.07,1.03,21-27,
2012,BOWLS,TOLEDO,USU,10,58,0.97,0.93,1.06,0.76,15-45,1
2012,BOWLS,NEV,ARZ,-8,76,1.07,1.00,0.98,0.98,48-49,1
2012,BOWLS,BYU,SDSU,3,49,0.91,0.75,1.03,0.88,23-6,1
2012,BOWLS,BALL,UCF,-7,61.5,1.03,1.04,1.04,0.84,17-38,1
2012,BOWLS,WASH,BOISE,-5,56.5,0.84,0.80,1.00,0.74,26-28,1
2012,BOWLS,ECU,ULL,-6,65,0.94,0.94,1.03,0.91,34-43,1
2012,BOWLS,FRESNO,SMU,13,59.5,1.04,0.77,0.82,0.81,10-43,1
2012,BOWLS,WKU,CMU,6,57.5,0.98,0.86,0.98,1.02,21-24,1
2012,BOWLS,BAY,UCLA,-3,80.5,1.08,1.01,0.98,0.86,49-26,1
2012,BOWLS,SJSU,BGSU,7,47,1.01,0.78,0.88,0.76,29-20,1
2012,BOWLS,CIN,DUKE,9,60,0.99,0.76,0.93,1.00,48-34,1
2012,BOWLS,OHIO,ULM,-7,60,1.01,0.87,1.02,0.91,45-14,1
2012,BOWLS,RUT,VT,-2,41,0.88,0.72,0.85,0.81,10-13,1
2012,BOWLS,MINN,TTU,-13,,0.86,0.89,1.02,0.97,31-34,1
2012,BOWLS,TEX,ORG ST,-3,57,1.10,0.96,0.96,0.77,31-27,1
2012,BOWLS,RICE,AFA,-1,,0.93,0.98,1.04,1.04,33-14,1
2012,BOWLS,WVU,SYR,4,73.5,1.09,1.03,0.98,0.90,14-38,1
2012,BOWLS,NAVY,ASU,-14,56,1.02,0.96,0.97,0.78,28-62,1
2012,BOWLS,TCU,MSU,2,41,0.90,0.75,0.83,0.71,16-17,1
2012,BOWLS,LSU,CLEM,6,59,0.95,0.71,1.08,0.88,24-25,1
2012,BOWLS,NCSU,VANDY,-7.5,52,0.83,0.86,0.94,0.80,24-38,1
2012,BOWLS,USC,GT,64,7,0.95,0.83,1.09,0.96,7-21,1
2012,BOWLS,ISU,TULSA,0,,0.87,0.90,0.96,0.81,17-31,1
2012,BOWLS,WISC,STAN,-6.5,47.5,1.06,0.83,0.95,0.73,14-20,1
2012,BOWLS,UGA,NEB,59.5,8,1.12,0.83,0.98,0.86,45-31,1
2012,BOWLS,SC,MICH,4.5,48,0.95,0.79,0.95,0.85,33-28,1
2012,BOWLS,NIU,FSU,-13,58.5,1.13,0.77,1.06,0.72,10-31,1
2012,BOWLS,MISS ST,NW,1,51.5,0.98,0.86,1.00,0.84,20-34,1
2012,BOWLS,PUR,OKLA ST,-17,70,0.92,0.88,1.07,0.89,14-58,1
2012,BOWLS,LOU,UF,-14,45.5,1.02,0.89,0.97,0.65,33-23,1
2012,BOWLS,ORE,KAN ST,7,76,1.15,0.76,1.15,0.79,35-17,1
2012,BOWLS,TEXAM,OKLA,3,72,1.10,0.84,1.04,0.89,41-13,1
2012,BOWLS,PITT,MISS,-3,52,1.02,0.81,0.92,0.87,17-38,1
2012,BOWLS,KENT,ARK ST,-3.5,61,1.00,0.83,1.09,0.90,13-17,1
2012,BOWLS,ALA,ND,10,42,1.13,0.68,0.98,0.70,42-17,1
2012,2,UTAH,USU,7,,1.14,0.43,1.13,0.59,20-27,
2012,2,AUB,MISS ST,-3,,0.75,0.98,1.22,0.59,10-28,
2012,2,WKU,ALA,-38,,1.26,0.61,1.09,0.64,0-35,
2012,2,USC,SYR,26,,1.09,0.50,0.91,0.92,42-29,
2012,2,WASH,LSU,-23,,0.88,0.76,1.13,0.70,3-41,
2012,2,FRESNO,ORE,-34.5,,1.34,0.85,1.23,0.95,25-42,
2012,2,UGA,MIZZ,1.5,,1.21,1.03,1.28,0.53,41-20,
2012,2,ECU,SC,-21.5,,0.85,0.76,0.78,0.77,10-48,
2012,2,MSU,CMU,19.5,,0.78,0.56,1.03,1.03,41-7,
2012,2,BALL,CLEM,-27.5,,1.06,0.96,0.94,0.69,27-52,
2012,2,UCF,OSU,-18.5,,1.29,0.59,1.23,0.64,16-31,
2012,2,NEB,UCLA,5,,1.31,0.75,1.22,0.85,30-36,
2012,2,NM,TEX,-39.5,,1.41,0.70,1.11,0.81,0-45,
2012,2,OKLA ST,ARZ,10.5,,1.47,0.49,0.88,0.74,38-59,
2012,2,AFA,MICH,-21.5,,1.51,0.97,0.62,1.07,25-31,
2012,2,MIAFL,KAN ST,-7,,0.97,0.86,1.24,0.68,13-52,
2012,2,PUR,ND,-14,,0.95,0.44,1.21,0.69,17-20,
2012,2,DUKE,STAN,-16.5,,1.04,0.92,0.93,0.71,13-50,
2012,2,NCSU,CONN,3.5,,0.67,1.00,0.81,0.39,10-7,
2012,2,MARY,TEMP,-10,,0.62,0.57,1.20,0.80,36-27,
2012,2,TULANE,TULSA,-23.5,,0.79,0.95,0.64,0.98,10-45,
2012,2,PSU,UVA,-10,,0.72,1.10,1.16,0.90,16-17,
2012,2,IND,MASS,14,,1.06,0.83,0.50,0.81,45-6,
2012,2,ISU,IOWA,-3.5,,1.01,0.67,0.83,0.77,9-6,
2012,2,RICE,KAN,-11,,0.86,1.23,0.90,0.58,25-24,
2012,2,USF,NEV,-1,,0.85,0.78,1.05,0.78,32-31,
2012,2,TOLEDO,WYO,-3,,0.76,0.90,0.89,1.16,34-31,
2012,2,UNC,WAKE,9.5,,1.19,0.38,0.85,0.76,27-28,
2012,2,AKR,FIU,-23.5,,0.60,1.31,0.94,1.08,38-41,
2012,2,FAU,MTSU,-7,,0.69,0.62,0.76,1.12,17-31,
2012,2,ULL,TROY,-2,,0.98,0.43,1.09,0.84,37-24,
2012,2,MEM,ARK ST,-23.5,,0.70,0.72,0.92,1.20,28-33,
2012,2,TTU,TEXST,19,,1.04,0.60,1.08,0.62,58-10,
2012,2,UTEP,MISS,-8,,0.69,1.00,1.22,0.95,10-28,
2012,2,IDA,BGSU,-16.5,,0.60,0.84,0.67,1.02,13-21,
2012,2,NMSU,OHIO,-21.5,,1.34,0.76,1.10,0.72,24-51,
2012,2,KENT,UK,-6.5,,1.03,0.60,0.80,1.20,14-47,
2012,2,VANDY,NW,3.5,,0.79,0.81,1.00,0.93,13-23,
2012,2,ILL,ASU,-4,,0.89,0.51,1.41,0.55,14-52,
2012,3,RUT,USF,-7.5,,0.90,0.70,1.00,0.90,23-13,
2012,3,WSU,UNLV,8.5,,0.71,0.87,0.84,0.84,35-27,
2012,3,ULM,AUB,-15,,0.95,0.86,0.58,1.01,28-31,
2012,3,ALA,ARK,20,,1.15,0.56,1.03,0.88,0-52,
2012,3,USC,STAN,7.5,,1.14,0.73,0.98,0.66,14-21,
2012,3,IDA,LSU,-42.5,,0.71,0.87,1.16,0.62,14-63,
2012,3,WAKE,FSU,-27.5,,0.93,0.80,1.46,0.39,0-52,
2012,3,FAU,UGA,-41.5,,0.79,0.92,1.07,0.86,56-20,
2012,3,UAB,SC,-33,,0.84,1.09,0.96,0.69,6-48,
2012,3,ND,MSU,-6,,1.02,0.71,0.94,0.51,20-3,
2012,3,CAL,OSU,-16.5,,0.95,0.94,1.10,0.69,28-35,
2012,3,VT,PITT,10.5,,1.00,0.76,0.84,1.13,17-35,
2012,3,TEX,MISS,10,,1.21,0.73,1.14,0.84,66-31,
2012,3,NT,KAN ST,-27.5,,0.88,0.76,1.29,0.66,21-35,
2012,3,TCU,KAN,20.5,,1.37,0.56,0.86,0.69,20-6,
2012,3,MASS,MICH,-45,,0.66,1.02,0.87,1.04,13-63,
2012,3,UF,TENN,-3,,1.01,0.82,1.14,0.67,37-20,
2012,3,UNC,LOU,-3,,1.01,0.70,1.14,0.77,34-39,
2012,3,HOU,UCLA,-17,,0.86,1.09,1.11,0.86,6-37,
2012,3,BYU,UTAH,3,,1.05,0.65,0.95,0.72,21-24,
2012,3,WMU,MINN,-3,,0.80,0.79,1.10,0.65,23-28,
2012,3,ARK ST,NEB,-22.5,,0.97,1.11,1.11,0.92,13-42,
2012,3,ULL,OKLA ST,-23.5,,1.02,0.67,1.17,0.83,24-65,
2012,3,NIU,ARMY,3,,0.96,0.75,0.77,1.25,41-40,
2012,3,EMU,PUR,-24,,0.74,1.04,0.86,0.67,16-54,
2012,3,CONN,MARY,2.5,,0.68,0.57,0.71,0.64,24-21,
2012,3,UVA,GT,-10,,0.93,0.86,1.11,0.66,20-56,
2012,3,BC,NW,-3.5,,0.86,0.75,0.95,0.83,13-22,
2012,3,TEXAM,SMU,10.5,,0.98,1.00,0.73,0.75,48-3,
2012,3,ECU,USM,-7.5,,0.75,0.94,0.79,1.35,24-14,
2012,3,NAVY,PSU,-6,,0.72,1.23,0.78,0.90,7-34,
2012,3,FIU,UCF,-17,,0.95,0.95,1.02,0.77,20-33,
2012,3,MIAOH,BOISE,-21,,0.80,1.00,0.56,0.78,12-39,
2012,3,USA,NCSU,-30.5,,0.69,0.65,0.68,0.80,7-31,
2012,3,OHIO,MARSH,6.5,,1.12,0.72,1.05,1.14,27-24,
2012,3,RICE,LT,-21,,0.83,1.02,1.19,1.00,37-56,
2012,3,NM,TTU,-32.5,,1.02,1.01,1.14,0.65,14-49,
2012,3,BGSU,TOLEDO,-3.5,,0.77,0.92,0.90,0.92,15-27,
2012,3,MISS ST,TROY,14.5,,1.14,0.50,0.92,0.96,30-24,
2012,3,MTSU,MEM,4,,0.96,1.02,0.81,0.89,48-30,
2012,3,WKU,UK,-6.5,,0.89,0.93,1.06,1.03,32-31,
2012,3,ASU,MIZZ,-3,,1.32,0.64,0.97,0.73,20-24,
2012,3,CSU,SJSU,-11,,0.80,0.80,0.93,0.75,20-40,
2012,3,BALL,IND,-2.5,,1.00,1.10,1.12,0.80,41-39,
2012,3,USU,WISC,-14,,1.04,0.70,0.86,0.90,14-16,
2012,3,COL,FRESNO,-15,,0.86,1.00,1.08,0.95,14-69,
2012,3,NMSU,UTEP,-13.5,,1.04,0.97,0.72,1.03,28-41,
2012,4,BYU,BOISE,-6.5,,0.95,0.72,0.90,0.83,6-7,
2012,4,LSU,AUB,20,,1.21,0.60,0.74,1.00,12-10,
2012,4,FAU,ALA,-49,,0.77,1.06,1.24,0.47,7-40,
2012,4,ARZ,ORE,-21.5,,1.09,0.77,1.16,0.85,0-49,
2012,4,CLEM,FSU,-14.5,,1.11,0.81,1.38,0.46,37-49,
2012,4,VANDY,UGA,-14.5,,0.96,0.76,1.15,0.83,3-48,
2012,4,KAN ST,OKLA,-16,,1.26,0.77,1.20,0.73,24-19,
2012,4,MIZZ,SC,-10,,0.91,0.71,1.03,0.66,10-31,
2012,4,MARY,WVU,-25.5,,0.70,0.73,1.32,0.84,21-31,
2012,4,MICH,ND,-6,,1.02,0.93,0.96,0.67,6-13,
2012,4,CAL,USC,-15,,0.98,0.98,0.93,0.78,9-27,
2012,4,UK,UF,-23,,0.93,1.02,1.10,0.80,0-38,
2012,4,UAB,OSU,-35.5,,0.72,1.13,1.10,0.81,15-29,
2012,4,UVA,TCU,-18.5,,0.91,1.06,1.11,0.62,7-27,
2012,4,ORG ST,UCLA,-7,,0.85,0.59,0.99,0.69,27-20,
2012,4,LOU,FIU,14,,1.15,0.86,0.93,0.95,28-21,
2012,4,EMU,MSU,-32,,0.71,1.10,0.84,0.63,7-23,
2012,4,USA,MISS ST,-34,,0.66,0.80,1.13,0.68,10-30,
2012,4,MASS,MIAOH,-23.5,,0.67,1.14,0.83,1.05,16-27,
2012,4,BGSU,VT,-17,,0.82,0.97,0.86,0.91,0-37,
2012,4,UTEP,WISC,-17,,0.90,0.95,0.84,0.89,26-37,
2012,4,CMU,IOWA,-14.5,,0.77,1.08,0.84,0.75,32-31,
2012,4,MISS,TULANE,18.5,,1.05,1.08,0.73,1.07,39-0,
2012,4,ARMY,WAKE,-7.5,,1.01,1.25,0.83,0.94,37-49,
2012,4,CONN,WMU,1,,0.74,0.60,0.83,0.85,24-30,
2012,4,MIAFL,GT,-13.5,,0.88,0.96,1.24,0.73,42-36,
2012,4,TEMP,PSU,-7,,0.96,0.79,0.89,0.83,13-24,
2012,4,MARSH,RICE,2.5,,0.97,1.06,0.89,1.17,54-51,
2012,4,ECU,UNC,-14.5,,0.78,0.83,1.02,0.85,6-27,
2012,4,KAN,NIU,-8.5,,0.80,0.75,1.07,0.92,23-30,
2012,4,COL,WSU,-20,,0.76,1.11,0.81,0.89,35-34,
2012,4,USF,BALL,8.5,,0.87,0.88,1.02,1.10,27-31,
2012,4,WYO,IDA,-2.5,,0.91,1.06,0.67,1.01,40-37,
2012,4,MEM,DUKE,-23,,0.83,0.96,0.93,0.89,14-38,
2012,4,USM,WKU,-3,,0.73,1.14,0.93,0.83,17-42,
2012,4,TROY,NT,1.5,,0.92,1.01,0.92,0.87,14-7,
2012,4,RUT,ARK,-9.5,,0.88,0.65,0.79,1.01,35-26,
2012,4,AKR,TENN,-32.5,,0.89,0.93,1.02,0.84,26-47,
2012,4,FRESNO,TULSA,-6.5,,1.16,0.82,1.03,0.83,26-27,
2012,4,NM,NMSU,-6.5,,0.98,1.11,0.95,1.06,27-14,
2012,4,SYR,MINN,1,,0.98,0.97,1.05,0.73,10-17,
2012,4,SJSU,SDSU,-3,,1.02,0.78,1.14,0.86,38-34,
2012,4,LT,ILL,-2.5,,1.30,0.99,0.93,0.78,52-24,
2012,4,AFA,UNLV,-10.5,,1.23,1.03,0.87,0.89,35-38,
2012,4,UTAH,ASU,-6.5,,0.93,0.73,1.11,0.71,7-37,
2012,4,NEV,HAW,7,,1.07,0.94,0.82,0.77,69-24,
2012,4,KENT,BUFF,-3.5,,0.94,0.96,1.26,1.12,23-7,
2012,4,BAY,ULM,7.5,,1.17,0.73,0.96,0.96,47-42,
2012,4,USU,CSU,12.5,,0.99,0.74,0.81,0.93,31-19,
2012,5,STAN,WASH,6.5,,0.95,0.62,0.85,0.90,13-17,
2012,5,HAW,BYU,-26.5,,0.83,1.04,0.84,0.74,0-47,
2012,5,MISS,ALA,-30.5,,1.03,0.92,1.20,0.54,14-33,
2012,5,ORE,WSU,30,,1.10,0.75,0.79,0.90,51-26,
2012,5,FSU,USF,16.5,,1.35,0.64,0.91,0.94,30-17,
2012,5,TENN,UGA,-14,,1.03,0.79,1.20,0.81,44-51,
2012,5,SC,UK,20.5,,1.05,0.70,0.84,1.03,38-17,
2012,5,BAY,WVU,-11.5,,1.14,0.83,1.20,0.83,63-70,
2012,5,TEX,OKLA ST,2.5,,1.31,0.77,1.21,0.84,41-36,
2012,5,OSU,MSU,-2.5,,1.12,0.80,0.86,0.64,17-16,
2012,5,TCU,SMU,15.5,,1.06,0.59,0.69,0.90,24-16,
2012,5,CLEM,BC,7,,1.09,0.94,0.83,0.82,45-31,
2012,5,ORG ST,ARZ,-3,,0.91,0.78,0.95,0.81,38-35,
2012,5,LOU,USM,11,,1.09,0.90,0.75,1.18,21-17,
2012,5,WISC,NEB,-11.5,,0.92,0.88,1.17,0.74,27-30,
2012,5,BOISE,NM,25.5,,0.86,0.71,1.01,1.05,32-29,
2012,5,BUFF,CONN,-16.5,,1.01,1.03,0.78,0.70,17-24,
2012,5,MTSU,GT,-26.5,,1.02,0.96,1.23,0.81,49-28,
2012,5,IND,NW,-11.5,,1.11,0.90,0.99,0.78,29-44,
2012,5,PSU,ILL,-1.5,,0.93,0.83,0.84,0.86,35-7,
2012,5,MIZZ,UCF,-2,,0.89,0.81,1.00,0.80,21-16,
2012,5,MINN,IOWA,-6.5,,1.02,0.72,0.91,0.83,13-31,
2012,5,BALL,KENT,2.5,,1.04,1.08,0.91,0.82,43-45,
2012,5,NCSU,MIAFL,-2.5,,0.90,0.76,0.92,1.02,37-44,
2012,5,ARK,TEXAM,-13,,0.82,1.05,1.15,0.77,10-58,
2012,5,DUKE,WAKE,-2,,0.93,0.87,0.97,1.01,34-27,
2012,5,CSU,AFA,-14.5,,0.81,0.95,1.21,1.07,21-42,
2012,5,MIAOH,AKR,2,,0.88,0.97,0.83,0.97,56-49,
2012,5,NEV,TEXST,18,,1.15,0.91,0.95,0.91,34-21,
2012,5,TULSA,UAB,14.5,,0.96,0.81,0.73,1.14,49-42,
2012,5,MARSH,PUR,-16,,1.04,1.07,0.98,0.67,41-51,
2012,5,ULM,TULANE,20,,0.99,1.02,0.60,1.03,63-10,
2012,5,VT,CIN,6.5,,0.90,0.81,0.94,0.69,24-27,1
2012,5,SJSU,NAVY,0,,1.02,0.83,0.83,1.01,12-0,
2012,5,CMU,NIU,-10,,0.86,1.11,1.08,0.90,24-55,
2012,5,TROY,USA,7.5,,0.91,0.98,0.65,0.82,31-10,
2012,5,OHIO,MASS,23.5,,1.08,0.68,0.70,1.12,37-34,
2012,5,HOU,RICE,7.5,,0.71,0.98,0.95,1.21,35-14,
2012,5,IDA,UNC,-27,,0.75,1.06,1.01,0.80,0-66,
2012,5,LT,UVA,3.5,,1.25,0.89,0.82,1.03,44-38,
2012,5,ASU,CAL,2.5,,1.12,0.69,0.87,0.97,27-17,
2012,5,NT,FAU,6.5,,0.91,0.88,0.78,1.06,20-14,
2012,5,UCLA,COL,20,,0.98,0.76,0.81,1.00,42-14,
2012,5,FIU,ULL,-7,,0.95,0.94,0.99,0.89,20-48,
2012,5,WKU,ARK ST,2.5,,1.02,0.84,1.01,0.99,26-13,
2012,5,UTEP,ECU,-4,,0.88,1.00,0.75,0.87,18-28,
2012,5,TTU,ISU,2,,1.18,0.72,0.88,0.68,24-13,
2012,5,TOLEDO,WMU,-1.5,,0.97,0.94,0.85,0.84,37-17,
2012,5,UNLV,USU,-20.5,,0.94,0.96,0.99,0.76,13-35,
2012,5,SDSU,FRESNO,-7,,1.08,0.89,1.05,0.80,40-52,
2012,6,USC,UTAH,14,,0.93,0.73,0.87,0.84,38-28,
2012,6,ARK ST,FIU,2,,0.94,1.01,0.92,0.98,34-20,
2012,6,ECU,UCF,-11.5,,0.78,0.82,0.95,0.82,20-40,
2012,6,PITT,SYR,-1.5,,1.06,0.83,0.92,0.96,13-14,
2012,6,USU,BYU,-6.5,,1.00,0.74,0.92,0.68,3-6,
2012,6,ARK,AUB,-7.5,,0.77,1.11,0.68,0.95,24-7,
2012,6,WASH,ORE,-24.5,,0.83,0.82,1.08,0.74,21-52,
2012,6,FSU,NCSU,16,,1.28,0.65,0.90,0.84,16-17,
2012,6,LSU,UF,3,,1.08,0.61,1.09,0.73,6-14,
2012,6,UGA,SC,-1,,1.20,0.81,1.07,0.69,7-35,
2012,6,KAN,KAN ST,-25,,0.81,0.83,1.21,0.78,16-56,
2012,6,WVU,TEX,-7,,1.29,0.94,1.25,0.86,48-45,
2012,6,MIAFL,ND,-14,,0.96,0.99,0.93,0.62,3-41,
2012,6,NEB,OSU,-3.5,,1.13,0.77,1.07,0.79,38-63,
2012,6,WSU,ORG ST,-14.5,,0.77,0.93,0.97,0.84,6-19,
2012,6,ISU,TCU,-7,,0.81,0.72,0.96,0.51,37-23,
2012,6,GT,CLEM,-10.5,,1.15,0.90,1.10,0.93,31-47,
2012,6,OKLA,TTU,4,,1.05,0.86,1.08,0.66,41-20,
2012,6,ARZ,STAN,-10,,0.95,0.87,0.85,0.66,48-54,
2012,6,MISS ST,UK,9.5,,1.07,0.66,0.81,1.06,27-14,
2012,6,CONN,RUT,-7,,0.83,0.72,0.96,0.72,3-19,
2012,6,NW,PSU,-2.5,,1.00,0.82,0.96,0.79,28-39,
2012,6,UCLA,CAL,2.5,,0.99,0.76,0.84,0.95,17-43,
2012,6,NAVY,AFA,-8,,0.77,0.96,1.22,1.02,28-21,
2012,6,USF,TEMP,3.5,,0.87,0.95,0.92,0.88,28-37,
2012,6,BUFF,OHIO,-14,,0.95,1.04,1.08,0.73,31-38,
2012,6,MSU,IND,15.5,,0.85,0.69,1.08,0.94,31-27,
2012,6,BC,ARMY,7,,0.84,0.90,1.01,1.21,31-34,
2012,6,BOISE,USM,10,,0.90,0.78,0.76,1.11,40-14,
2012,6,VT,UNC,-5.5,,0.89,0.82,1.07,0.72,34-48,
2012,6,KENT,EMU,3,,0.96,0.91,0.70,1.06,41-14,
2012,6,MASS,EMU,3,,0.74,1.12,0.70,1.06,14-52,
2012,6,BGSU,AKR,5,,0.83,0.93,0.91,1.03,24-10,
2012,6,NIU,BALL,2.5,,1.11,0.90,1.06,1.08,35-23,
2012,6,UVA,DUKE,-1,,0.87,1.04,0.95,0.84,17-42,
2012,6,CMU,TOLEDO,-11.5,,0.86,1.14,1.01,0.89,35-50,
2012,6,ILL,WISC,-14.5,,0.80,0.92,0.92,0.89,14-31,
2012,6,TULSA,MARSH,3.5,,0.98,0.82,1.00,1.06,45-38,
2012,6,ULM,MTSU,3,,1.04,0.86,1.08,0.94,31-17,
2012,6,WAKE,MARY,-7,,0.92,1.01,0.72,0.79,14-19,
2012,6,MICH,PUR,3,,0.87,0.90,0.99,0.72,44-13,
2012,6,TULANE,ULL,-28.5,,0.53,1.08,1.03,0.87,13-41,
2012,6,NMSU,IDA,-9.5,,0.86,1.07,0.67,1.11,18-26,
2012,6,TEXST,NM,-3,,0.92,0.96,1.01,1.05,14-35,
2012,6,FRESNO,CSU,17.5,,1.05,0.78,0.83,1.01,28-7,
2012,6,RICE,MEM,5,,0.92,1.16,0.82,0.95,10-14,
2012,6,NT,HOU,-11.5,,0.90,0.83,0.79,0.93,21-44,
2012,6,MIAOH,CIN,-20.5,,0.98,1.03,0.90,0.74,14-52,
2012,6,VANDY,MIZZ,-7,,0.91,0.91,0.89,0.81,19-15,
2012,6,TEXAM,MISS,13.5,,1.19,0.73,0.95,0.91,30-27,
2012,6,UNLV,LT,-27.5,,0.89,0.98,1.20,0.92,38-51,
2012,6,WYO,NEV,-19,,0.98,1.02,1.14,0.90,28-35,
2012,6,HAW,SDSU,-21.5,,0.74,1.09,1.02,0.93,14-52,
2012,6,SMU,UTEP,-2.5,,0.60,0.86,0.82,0.98,17-0,
2012,7,WKU,TROY,2,,1.03,0.79,0.91,0.91,31-26,
2012,7,UTEP,TULSA,-16.5,,0.77,0.94,0.99,0.86,11-33,
2012,7,ASU,COL,22.5,,1.06,0.69,0.79,1.01,51-17,
2012,7,NAVY,CMU,-2,,0.86,0.97,0.88,1.09,31-13,
2012,7,AUB,MISS,-5,,0.64,0.95,0.94,0.87,20-41,
2012,7,ALA,MIZZ,22,,1.13,0.56,0.86,0.81,42-10,
2012,7,SC,LSU,-2.5,,1.10,0.69,0.99,0.65,21-23,
2012,7,UF,VANDY,9,,1.03,0.69,0.89,0.87,31-17,
2012,7,WVU,TTU,3.5,,1.23,0.97,1.02,0.73,14-49,
2012,7,KAN ST,ISU,5.5,,1.29,0.77,0.85,0.71,27-21,
2012,7,STAN,ND,-7.5,,0.95,0.75,1.01,0.65,13-20,
2012,7,OSU,IND,18,,1.11,0.81,1.06,0.95,52-49,
2012,7,ORG ST,BYU,-6,,0.91,0.73,0.92,0.65,42-24,
2012,7,USC,WASH,14,,0.95,0.74,0.80,0.89,24-14,
2012,7,BC,FSU,-28,,0.87,0.95,1.20,0.67,7-51,
2012,7,TEX,OKLA,-3,,1.23,0.89,1.03,0.83,21-63,1
2012,7,LOU,PITT,3,,1.05,0.89,1.01,0.83,45-35,
2012,7,TENN,MISS ST,-3,,0.98,0.87,1.03,0.69,31-41,
2012,7,SYR,RUT,-7,,0.90,0.93,0.94,0.64,15-23,
2012,7,TEXAM,LT,9,,1.10,0.77,1.20,0.92,59-57,1
2012,7,FRESNO,BOISE,-7,,1.04,0.77,0.92,0.76,10-20,
2012,7,ILL,MICH,-25,,0.80,0.94,0.91,0.84,0-45,
2012,7,UAB,HOU,-13,,0.87,1.00,0.87,0.93,17-39,
2012,7,IOWA,MSU,-7.5,,0.94,0.80,0.88,0.73,19-16,
2012,7,NW,MINN,3.5,,0.98,0.85,0.96,0.78,21-13,
2012,7,KENT,ARMY,2.5,,0.98,0.89,1.03,1.18,31-17,
2012,7,WISC,PUR,-1,,0.94,0.87,0.92,0.79,38-14,
2012,7,DUKE,VT,-10,,0.98,0.82,0.87,0.86,20-41,
2012,7,TEMP,CONN,-5.5,,1.01,0.88,0.76,0.74,17-14,
2012,7,TOLEDO,EMU,14.5,,0.98,0.90,0.70,1.06,52-47,
2012,7,SMU,TULANE,18,,0.64,0.80,0.51,1.07,26-27,
2012,7,AKR,OHIO,-20.5,,0.88,1.02,1.08,0.76,28-34,
2012,7,UNC,MIAFL,7.5,,1.07,0.73,0.94,1.04,18-14,
2012,7,NEV,UNLV,11,,1.11,0.89,0.89,1.03,42-37,
2012,7,MARY,UVA,-2,,0.71,0.75,0.85,1.06,27-20,
2012,7,WMU,BALL,-3,,0.90,0.87,1.00,1.09,24-30,
2012,7,UTAH,UCLA,-9,,0.86,0.89,0.93,0.81,14-21,
2012,7,MIAOH,BGSU,-7.5,,0.91,1.06,0.85,0.89,12-37,
2012,7,UTSA,RICE,-2.5,,1.12,0.68,0.88,1.11,14-34,
